year,month,language_name,commit_count,quarter,year_rank,quarter_rank
2019,9,Pike,135,3,373,353
2019,6,mIRC Script,2873,2,214,269
2019,6,Dylan,543,2,286,314
2019,12,Marko,53,4,360,409
2019,11,AutoIt,3388,4,204,233
2019,5,Smali,253,2,342,333
2019,7,Monkey C,33,3,408,443
2019,2,IGOR Pro,53,1,410,373
2019,7,Latte,185,3,340,400
2019,12,Bro,24,4,371,349
2019,12,Oz,297,4,345,283
2019,3,Myghty,266,1,329,293
2019,8,Frege,10,3,430,338
2019,3,Shen,13,1,393,414
2019,1,C++,1004146,1,9,4
2019,1,ASL,1889,1,232,306
2019,7,GCC Machine Description,1633,3,246,181
2019,3,XQuery,13294,1,134,138
2019,5,Perl,709235,2,12,6
2019,10,Pawn,62870,4,63,143
2019,5,PostScript,18581,2,119,50
2019,5,VBScript,8785,2,154,231
2019,9,Elixir,15268,3,117,134
2019,7,QML,38098,3,80,102
2019,7,D,47630,3,70,88
2019,1,Jinja,45471,1,75,141
2019,2,WebAssembly,3326,1,212,274
2019,9,Scilab,22967,3,93,13
2019,1,Lex,178952,1,30,15
2019,10,Module Management System,10577,4,142,110
2019,3,NCL,154,1,370,382
2019,2,eC,4411,1,195,207
2019,4,Game Maker Language,630,2,272,205
2019,4,Csound Document,1763,2,267,292
2019,4,Ada,12411,2,137,99
2019,4,Fluent,3567,2,202,260
2019,8,Logos,13776,3,124,84
2019,5,Befunge,5,2,442,459
2019,8,VCL,2378,3,222,198
2019,1,1C Enterprise,37438,1,104,140
2019,10,EQ,53,4,350,419
2019,11,DataWeave,26,4,436,452
2019,1,Terra,3045,1,218,221
2019,7,1C Enterprise,29340,3,104,141
2019,1,V,2592,1,225,298
2019,12,Component Pascal,616,4,303,259
2019,12,RPC,4343,4,182,224
2019,9,F*,450,3,279,333
2019,12,Markdown,100,4,353,421
2019,7,Squirrel,306,3,291,296
2019,1,GAMS,165,1,356,359
2019,8,Closure Templates,840,3,273,332
2019,1,Lasso,233,1,332,234
2019,6,Propeller Spin,939,2,281,282
2019,8,Org,16,3,425,457
2019,3,NetLogo,242,1,361,389
2019,5,Pure Data,1539,2,254,156
2019,7,REXX,33,3,394,404
2019,9,Self,1,3,444,440
2019,11,INI,13,4,424,455
2019,12,Papyrus,51,4,389,384
2019,12,X10,112,4,407,420
2019,3,KRL,72,1,397,365
2019,9,Moocode,1,3,416,413
2019,9,Opa,1,3,409,354
2019,2,JavaScript,1372540,1,4,12
2019,5,sed,245229,2,27,68
2019,3,PHP,508420,1,18,25
2019,3,Gherkin,83110,1,52,73
2019,9,Jupyter Notebook,105863,3,40,80
2019,7,PLSQL,46025,3,71,60
2019,12,Scala,60525,4,59,30
2019,1,AngelScript,5246,1,213,197
2019,5,HCL,65359,2,55,94
2019,4,M4,194321,2,29,31
2019,3,VimL,15076,1,127,24
2019,12,Mustache,36420,4,73,125
2019,5,ApacheConf,11136,2,140,47
2019,4,SmPL,30701,2,90,168
2019,7,Pascal,67538,3,57,61
2019,7,Visual Basic .NET,31229,3,103,174
2019,12,SQLPL,27012,4,69,66
2019,3,COBOL,1318,1,256,204
2019,11,Tcl,68239,4,46,49
2019,3,Liquid,2411,1,231,188
2019,5,Modelica,475,2,300,307
2019,10,Modelica,807,4,300,302
2019,7,Standard ML,15237,3,126,96
2019,11,Matlab,7067,4,156,73
2019,8,nesC,2113,3,238,127
2019,9,NewLisp,5672,3,166,167
2019,10,AL,266,4,324,355
2019,9,YASnippet,5291,3,177,263
2019,4,Sage,9212,2,141,200
2019,4,Vala,40484,2,98,140
2019,4,VBA,5097,2,170,247
2019,10,AIDL,4949,4,186,269
2019,11,BlitzBasic,3792,4,206,243
2019,8,EmberScript,6040,3,155,135
2019,5,Hy,3739,2,205,248
2019,3,Terra,3134,1,218,221
2019,10,Arc,4594,4,189,146
2019,8,Pan,99,3,363,326
2019,5,VHDL,6161,2,159,194
2019,8,AutoIt,3406,3,204,239
2019,5,ChucK,57,2,398,354
2019,3,SMT,1378,1,268,287
2019,7,CWeb,859,3,330,304
2019,4,Pan,167,2,363,324
2019,4,Modula-3,112,2,376,421
2019,1,Xonsh,103,1,347,420
2019,9,Lasso,243,3,332,235
2019,1,XML,354,1,319,99
2019,2,LSL,269,1,317,241
2019,12,ooc,19,4,426,311
2019,9,Motoko,265,3,328,386
2019,1,Genshi,227,1,312,242
2019,7,Charity,1,3,422,446
2019,2,MQL5,25,1,399,422
2019,9,Futhark,41,3,375,412
2019,4,Ox,67,2,428,449
2019,11,Moocode,150,4,416,413
2019,1,Monkey,16,1,414,385
2019,9,Fantom,1,3,411,316
2019,6,Ruby,725936,2,10,19
2019,6,TSQL,141548,2,35,88
2019,6,ASL,1232,2,232,308
2019,7,Objective-C,537250,3,13,7
2019,5,ASL,1453,2,232,308
2019,8,VimL,13798,3,127,26
2019,10,Assembly,387821,4,19,8
2019,10,Puppet,15105,4,120,94
2019,10,GLSL,78343,4,45,54
2019,1,Awk,244365,1,23,9
2019,7,Nim,5570,3,168,223
2019,11,Scilab,30373,4,93,13
2019,6,Protocol Buffer,43705,2,72,41
2019,9,Pawn,57532,3,63,145
2019,1,Blade,7538,1,164,245
2019,5,Standard ML,13143,2,126,96
2019,12,Fortran,47065,4,60,99
2019,1,Cucumber,5785,1,171,63
2019,6,nesC,1856,2,238,126
2019,7,SystemVerilog,9756,3,152,166
2019,6,SystemVerilog,10937,2,152,166
2019,4,Io,2101,2,265,174
2019,3,PAWN,1806,1,251,152
2019,3,RenderScript,8359,1,153,162
2019,10,AngelScript,3140,4,213,200
2019,9,Redcode,1390,3,255,216
2019,8,E,1392,3,248,185
2019,6,AIDL,4449,2,186,272
2019,5,OpenSCAD,5622,2,178,187
2019,12,Limbo,1067,4,237,245
2019,4,Nearley,365,2,323,377
2019,12,Filebench WML,189,4,381,432
2019,8,GDScript,748,3,264,205
2019,6,Pan,60,2,363,324
2019,6,Qt Script,444,2,306,342
2019,6,TLA,8104,2,161,218
2019,11,Markdown,149,4,353,421
2019,2,Isabelle,1230,1,241,278
2019,10,Limbo,2025,4,237,245
2019,8,P4,169,3,326,331
2019,10,LiveScript,752,4,280,148
2019,12,Lasso,352,4,332,248
2019,3,WebIDL,3070,1,220,200
2019,6,GAML,152,2,366,399
2019,8,Dhall,289,3,297,357
2019,11,Pike,179,4,373,343
2019,12,Asymptote,210,4,355,392
2019,12,PowerBuilder,8,4,441,456
2019,10,Monkey C,74,4,408,439
2019,8,Cirru,328,3,327,275
2019,7,Ruby,752808,3,10,18
2019,5,Ruby,822979,2,10,19
2019,9,Rich Text Format,23156,3,102,150
2019,10,MATLAB,65254,4,51,105
2019,2,QML,47438,1,80,97
2019,10,NSIS,77209,4,48,46
2019,7,Elixir,17353,3,117,134
2019,12,PLSQL,33449,4,71,57
2019,3,Pascal,84318,1,57,57
2019,8,Lex,179500,3,30,16
2019,3,OCaml,27325,1,109,106
2019,12,SaltStack,23420,4,87,71
2019,6,COBOL,753,2,256,207
2019,7,Lex,170796,3,30,16
2019,5,Perl 6,25062,2,107,70
2019,1,Coq,4667,1,183,223
2019,10,Standard ML,15392,4,126,95
2019,1,NewLisp,5325,1,166,165
2019,5,Arduino,2782,2,228,93
2019,4,PureScript,4175,2,197,270
2019,8,Elm,12504,3,132,146
2019,5,HLSL,29789,2,94,112
2019,5,ZenScript,447,2,341,414
2019,7,Module Management System,9974,3,142,101
2019,10,ASL,2101,4,232,304
2019,5,q,13319,2,123,178
2019,3,BlitzBasic,4928,1,206,250
2019,4,EmberScript,7002,2,155,137
2019,9,Xtend,696,3,260,211
2019,10,DataWeave,1,4,436,452
2019,8,SuperCollider,14528,3,129,67
2019,11,RenderScript,6960,4,153,169
2019,7,Zig,685,3,295,360
2019,2,Xtend,1563,1,260,206
2019,11,SRecode Template,4183,4,180,149
2019,8,Mercury,4794,3,187,212
2019,4,HyPhy,1180,2,235,306
2019,2,GAMS,122,1,356,359
2019,10,ATS,19,4,418,292
2019,8,Smali,225,3,342,335
2019,4,Euphoria,624,2,309,346
2019,12,mupad,120,4,367,370
2019,1,Golo,15,1,413,400
2019,8,Sieve,201,3,331,403
2019,3,Oz,335,1,345,258
2019,5,Opal,269,2,314,390
2019,5,Ring,292,2,336,389
2019,1,Alloy,45,1,387,378
2019,3,Genshi,391,1,312,242
2019,9,Click,83,3,369,311
2019,10,Grammatical Framework,138,4,346,399
2019,9,Parrot,21,3,405,337
2019,11,DenizenScript,14,4,437,457
2019,7,Dogescript,7,3,443,445
2019,4,Dogescript,5,2,443,445
2019,12,Go,301481,4,15,28
2019,12,Python,1196936,4,2,2
2019,9,SCSS,157220,3,31,77
2019,12,EJS,15047,4,122,179
2019,11,Smarty,106695,4,38,52
2019,7,Swift,147936,3,34,66
2019,11,ApacheConf,10202,4,140,48
2019,6,Cuda,35310,2,86,117
2019,11,PLpgSQL,59154,4,53,55
2019,3,PostScript,17531,1,119,50
2019,1,M,8000,1,157,135
2019,5,Elixir,18290,2,117,129
2019,7,Inno Setup,29958,3,92,93
2019,10,Raku,24256,4,111,165
2019,9,Nim,6670,3,168,223
2019,3,Raku,22402,1,111,168
2019,9,PLSQL,57900,3,71,60
2019,1,Visual Basic .NET,30642,1,103,174
2019,1,GDB,77506,1,49,29
2019,7,Cython,45122,3,84,148
2019,2,ANTLR,48250,1,77,92
2019,6,JSONiq,5128,2,163,150
2019,11,DIGITAL Command Language,35914,4,67,64
2019,11,Module Management System,9238,4,142,110
2019,10,API Blueprint,1073,4,261,265
2019,12,LLVM,97168,4,36,74
2019,5,Mako,29142,2,99,58
2019,11,UnrealScript,140136,4,37,10
2019,11,Cucumber,4835,4,171,65
2019,7,Prolog,34560,3,89,47
2019,2,Rebol,5256,1,175,139
2019,6,NCL,111,2,370,383
2019,6,Red,456,2,311,303
2019,7,Csound Document,877,3,267,288
2019,3,PureScript,4317,1,197,271
2019,12,q,15970,4,123,171
2019,11,API Blueprint,837,4,261,265
2019,5,Vala,32425,2,98,140
2019,12,GCC Machine Description,912,4,246,176
2019,11,Ragel,5231,4,172,201
2019,3,Ragel,6631,1,172,203
2019,5,EQ,300,2,350,410
2019,11,GDScript,874,4,264,205
2019,10,Nearley,245,4,323,382
2019,3,KakouneScript,267,1,348,395
2019,1,DataWeave,44,1,436,451
2019,3,GDScript,1455,1,264,195
2019,3,Asymptote,192,1,355,392
2019,5,Zig,534,2,295,365
2019,1,OpenQASM,3223,1,229,290
2019,6,Csound Score,419,2,307,319
2019,1,Zeek,606,1,302,366
2019,11,Kit,17,4,438,434
2019,12,Earthly,190,4,344,357
2019,6,GAMS,74,2,356,353
2019,10,Slice,213,4,352,372
2019,11,BASIC,1751,4,239,320
2019,5,Propeller Spin,661,2,281,282
2019,3,LookML,29,1,374,311
2019,5,Zimpl,19,2,423,359
2019,11,Uno,26,4,419,402
2019,1,Scaml,132,1,362,410
2019,10,Motoko,559,4,328,360
2019,4,Ring,247,2,336,389
2019,2,LFE,97,1,384,429
2019,9,Nit,19,3,390,322
2019,4,Makefile,1333577,2,5,5
2019,5,Shell,2283604,2,1,1
2019,9,PowerShell,362889,3,17,32
2019,4,Logos,17290,2,124,84
2019,4,Perl,743305,2,12,6
2019,1,Erlang,37095,1,91,39
2019,1,Bison,7794,1,150,30
2019,11,Pawn,49144,4,63,143
2019,4,ApacheConf,11528,2,140,47
2019,6,Awk,273191,2,23,9
2019,4,Odin,43,2,372,419
2019,2,Pascal,67718,1,57,57
2019,1,HCL,100323,1,55,96
2019,5,GAP,27926,2,100,80
2019,12,Lean,689,4,301,229
2019,12,Smalltalk,28401,4,85,81
2019,5,Io,1106,2,265,174
2019,7,Julia,15292,3,125,169
2019,11,Julia,13437,4,125,167
2019,11,Nunjucks,2999,4,217,261
2019,4,Groff,29494,2,101,21
2019,9,Vim Snippet,51766,3,68,153
2019,1,IDL,9468,1,160,128
2019,10,NewLisp,7547,4,166,163
2019,3,Brainfuck,5207,1,193,91
2019,12,HiveQL,21423,4,116,166
2019,11,PureScript,4247,4,197,247
2019,8,Module Management System,9864,3,142,101
2019,2,Redcode,1030,1,255,231
2019,6,LookML,71,2,374,313
2019,2,EmberScript,14127,1,155,134
2019,3,XProc,615,1,305,244
2019,9,P4,130,3,326,331
2019,6,LOLCODE,13,2,403,304
2019,11,TLA,6447,4,161,214
2019,8,TLA,5816,3,161,215
2019,4,MLIR,45562,2,79,184
2019,11,mIRC Script,3149,4,214,263
2019,8,Eagle,466,3,304,177
2019,12,Genero Forms,1,4,451,466
2019,3,F*,1012,1,279,345
2019,4,Nemerle,79,2,385,225
2019,2,Nemerle,30,1,385,217
2019,3,Harbour,84,1,377,353
2019,4,Xonsh,140,2,347,418
2019,7,Dylan,585,3,286,325
2019,4,Closure Templates,838,2,273,334
2019,4,Marko,157,2,360,413
2019,9,XML,282,3,319,119
2019,10,Pike,62,4,373,343
2019,6,RPGLE,5,2,427,450
2019,6,Berry,13,2,402,432
2019,5,ObjectScript,590,2,278,368
2019,12,Witcher Script,134,4,343,398
2019,12,Cirru,467,4,327,264
2019,6,Tea,15,2,401,422
2019,6,HTML,1386588,2,3,12
2019,5,HTML,1574040,2,3,12
2019,8,CMake,458523,3,16,34
2019,3,ActionScript,13831,1,133,72
2019,4,Vim script,148514,2,39,63
2019,8,Roff,348942,3,20,38
2019,3,Jolie,245,1,321,367
2019,6,Jsonnet,12579,2,130,223
2019,12,CoffeeScript,57948,4,50,39
2019,1,VHDL,5372,1,159,194
2019,2,F#,49174,1,78,104
2019,10,Objective-C++,221366,4,25,35
2019,7,Erlang,31227,3,91,48
2019,4,Dart,19811,2,113,110
2019,9,D,47612,3,70,88
2019,8,Rust,63386,3,62,87
2019,7,Volt,1230,3,247,243
2019,10,Perl 6,23532,4,107,70
2019,6,F#,50507,2,78,106
2019,11,GAP,27450,4,100,79
2019,3,Prolog,31510,1,89,41
2019,7,Protocol Buffer,50231,3,72,40
2019,3,BitBake,4327,1,198,208
2019,3,Turing,793,1,277,232
2019,7,SRecode Template,7072,3,180,142
2019,6,SRecode Template,7307,2,180,149
2019,11,Brainfuck,3109,4,193,113
2019,6,Rascal,4272,2,200,233
2019,7,Ragel,6133,3,172,203
2019,8,Metal,11157,3,144,189
2019,8,J,2576,3,223,121
2019,2,Cycript,367,1,310,289
2019,5,Augeas,1751,2,215,206
2019,8,Slim,1979,3,234,298
2019,8,Solidity,3710,3,188,273
2019,5,YAML,142,2,354,382
2019,12,API Blueprint,828,4,261,265
2019,1,Clarion,1037,1,285,181
2019,10,MQL4,12,4,400,424
2019,3,wdl,255,1,338,379
2019,7,Earthly,221,3,344,359
2019,10,Closure Templates,1221,4,273,334
2019,8,PAWN,1596,3,251,156
2019,1,Smali,202,1,342,329
2019,11,Inform 7,2562,4,244,321
2019,1,Agda,286,1,335,354
2019,9,Open Policy Agent,1499,3,257,336
2019,8,Agda,168,3,335,342
2019,3,Q#,68,1,421,456
2019,5,INI,28,2,424,452
2019,8,hoon,479,3,325,384
2019,1,SQL,16,1,433,267
2019,6,Logtalk,106,2,359,376
2019,1,Myghty,92,1,329,293
2019,11,Cadence,674,4,282,350
2019,2,Diff,13,1,432,189
2019,7,Shell,2178023,3,1,1
2019,9,Shell,1891013,3,1,1
2019,7,Vim script,130076,3,39,63
2019,1,Roff,374799,1,20,38
2019,6,QMake,56196,2,61,62
2019,9,Meson,33825,3,82,130
2019,12,Less,46390,4,66,121
2019,9,Smalltalk,32237,3,85,83
2019,11,Groovy,97544,4,41,43
2019,9,Groovy,101227,3,41,44
2019,5,Awk,257051,2,23,9
2019,4,MoonScript,2047,2,250,209
2019,3,Dart,20369,1,113,133
2019,3,HCL,82427,1,55,96
2019,7,WebAssembly,3577,3,212,267
2019,5,Procfile,18364,2,118,190
2019,3,Scheme,75550,1,56,77
2019,3,Nunjucks,3287,1,217,265
2019,5,Nunjucks,2903,2,217,266
2019,12,Module Management System,8107,4,142,110
2019,10,Stylus,7460,4,162,223
2019,1,Ballerina,681,1,266,323
2019,12,Blade,7164,4,164,235
2019,8,Standard ML,13650,3,126,96
2019,1,Svelte,1124,1,262,337
2019,2,Sieve,375,1,331,398
2019,11,YASnippet,6079,4,177,255
2019,3,nesC,2010,1,238,127
2019,6,Racket,1749,2,224,135
2019,11,Sass,7387,4,151,211
2019,8,Cool,3848,3,207,274
2019,3,Cool,4619,1,207,275
2019,12,VCL,1770,4,222,202
2019,8,q,15867,3,123,171
2019,2,xBase,3276,1,209,264
2019,12,EmberScript,4680,4,155,134
2019,6,DataWeave,5,2,436,456
2019,2,Pan,93,1,363,319
2019,1,ColdFusion,962,1,263,193
2019,4,Jasmin,4040,2,201,268
2019,1,kvlang,624,1,288,339
2019,1,Max,7912,1,184,176
2019,7,Filebench WML,97,3,381,435
2019,12,ImageJ Macro,2087,4,233,305
2019,5,LSL,313,2,317,254
2019,11,Fantom,151,4,411,310
2019,7,PicoLisp,839,3,292,238
2019,5,X10,44,2,407,428
2019,4,Pure Data,1104,2,254,156
2019,2,Beef,457,1,339,384
2019,8,mupad,118,3,367,374
2019,10,Xojo,99,4,366,405
2019,6,Dafny,5,2,435,451
2019,9,Cirru,287,3,327,275
2019,12,Opal,677,4,314,379
2019,11,Motoko,483,4,328,360
2019,7,Motoko,323,3,328,386
2019,10,Genshi,611,4,312,266
2019,4,Nimrod,276,2,337,232
2019,9,DenizenScript,8,3,437,458
2019,2,TXL,31,1,417,417
2019,10,C,1076177,4,6,3
2019,8,Dockerfile,919689,3,8,36
2019,8,Ruby,790936,3,10,18
2019,1,Batchfile,868821,1,11,23
2019,5,CoffeeScript,78032,2,50,39
2019,6,MATLAB,74590,2,51,107
2019,12,Processing,3434,4,176,117
2019,3,MoonScript,1917,1,250,256
2019,9,Awk,188352,3,23,9
2019,2,Dart,17602,1,113,133
2019,10,Clojure,109518,4,44,21
2019,12,SmPL,21525,4,90,154
2019,11,OCaml,18990,4,109,101
2019,5,Thrift,43467,2,81,90
2019,12,Scilab,24606,4,93,13
2019,4,ShaderLab,11583,2,135,201
2019,4,Module Management System,12690,2,142,114
2019,12,Ballerina,581,4,266,324
2019,12,Modelica,528,4,300,302
2019,4,Vim Snippet,49228,2,68,162
2019,4,IDL,7957,2,160,120
2019,2,AGS Script,1003,1,253,199
2019,5,SystemVerilog,7177,2,152,166
2019,7,Slash,7885,3,173,160
2019,11,AGS Script,1189,4,253,230
2019,10,SystemVerilog,9774,4,152,164
2019,2,Csound,704,1,299,301
2019,9,Racket,2124,3,224,164
2019,11,Haxe,5840,4,169,135
2019,11,G-code,3979,4,192,267
2019,12,AngelScript,1697,4,213,200
2019,11,Xtend,962,4,260,203
2019,5,StringTemplate,800,2,271,322
2019,3,FLUX,2718,1,236,120
2019,6,Coq,4943,2,183,224
2019,7,REALbasic,29,3,439,441
2019,8,Common Workflow Language,1032,3,269,321
2019,9,Nextflow,269,3,320,370
2019,5,Asymptote,141,2,355,398
2019,1,Forth,11633,1,136,119
2019,2,Web Ontology Language,229,1,358,249
2019,3,HyPhy,1562,1,235,308
2019,12,Eiffel,729,4,274,185
2019,12,Harbour,50,4,377,348
2019,11,GSC,538,4,289,337
2019,11,Org,43,4,425,448
2019,10,Uno,23,4,419,402
2019,3,ZAP,59,1,420,431
2019,10,CUE,395,4,308,373
2019,9,Berry,11,3,402,447
2019,11,Web Ontology Language,76,4,358,251
2019,1,JFlex,18,1,450,291
2019,7,Alloy,35,3,387,385
2019,11,Witcher Script,176,4,343,398
2019,10,KiCad Layout,2,4,368,356
2019,6,DenizenScript,8,2,437,458
2019,8,IGOR Pro,14,3,410,371
2019,10,DenizenScript,12,4,437,457
2019,2,Myghty,193,1,329,293
2019,11,KRL,46,4,397,374
2019,3,KiCad Layout,204,1,368,356
2019,10,Dockerfile,874008,4,8,36
2019,9,Ruby,693440,3,10,18
2019,3,Smarty,178134,1,38,54
2019,1,SCSS,169533,1,31,81
2019,4,Meson,45824,2,82,132
2019,9,CMake,411868,3,16,34
2019,11,Smalltalk,29965,4,85,81
2019,7,Objective-C++,213494,3,25,33
2019,7,M4,176916,3,29,31
2019,5,M,7449,2,157,136
2019,10,Mustache,64715,4,73,125
2019,3,Nginx,27588,1,96,62
2019,6,SQLPL,46884,2,69,69
2019,11,Visual Basic .NET,22767,4,103,172
2019,5,Vue,68418,2,64,115
2019,10,Procfile,17894,4,118,181
2019,12,Haml,8115,4,145,220
2019,1,ShaderLab,15113,1,135,202
2019,11,Fortran,51306,4,60,99
2019,5,Liquid,2338,2,231,182
2019,7,Turing,833,3,277,231
2019,8,NCL,96,3,370,391
2019,3,AL,559,1,324,351
2019,7,Pawn,66767,3,63,145
2019,1,Haxe,8080,1,169,131
2019,8,Idris,397,3,322,281
2019,6,Metal,10499,2,144,204
2019,6,Classic ASP,457,2,293,341
2019,3,E,1570,1,248,178
2019,9,CodeQL,3839,3,158,240
2019,5,Stata,2765,2,245,198
2019,4,ColdFusion,1509,2,263,193
2019,12,LOLCODE,75,4,403,300
2019,5,CLIPS,3583,2,211,125
2019,5,mIRC Script,2829,2,214,269
2019,12,ABAP,657,4,290,232
2019,3,Genero Forms,2,1,451,467
2019,2,XProc,455,1,305,244
2019,2,Zeek,616,1,302,366
2019,9,Pony,155,3,334,328
2019,2,Slice,357,1,352,363
2019,6,Agda,227,2,335,349
2019,10,Fancy,889,4,283,258
2019,3,Euphoria,549,1,309,360
2019,10,Mask,1209,4,270,189
2019,1,Beef,486,1,339,384
2019,9,MQL5,8,3,399,429
2019,4,Kaitai Struct,24,2,387,387
2019,11,Open Policy Agent,1086,4,257,339
2019,8,Ceylon,1,3,388,309
2019,2,Golo,13,1,413,400
2019,1,Kotlin,57138,1,65,93
2019,2,GLSL,100962,1,45,55
2019,12,Objective-C,370002,4,13,7
2019,4,XQuery,13180,2,134,144
2019,6,TeX,106336,2,42,27
2019,5,M4,188009,2,29,31
2019,7,ApacheConf,9409,3,140,46
2019,6,Volt,1026,2,247,210
2019,8,LilyPond,1235,3,275,213
2019,6,Hack,87541,2,47,89
2019,9,Perl 6,20326,3,107,70
2019,7,Cap'n Proto,8875,3,149,157
2019,11,Yacc,210651,4,26,15
2019,1,Scilab,25450,1,93,11
2019,2,Racket,2704,1,224,146
2019,9,Tcl,74217,3,46,51
2019,2,DIGITAL Command Language,82903,1,67,70
2019,6,FORTRAN,3133,2,210,113
2019,6,Perl 6,25015,2,107,70
2019,12,Isabelle,936,4,241,279
2019,12,SourcePawn,111305,4,33,17
2019,4,RobotFramework,49081,2,74,160
2019,3,Haxe,6721,1,169,131
2019,2,SMT,1255,1,268,287
2019,2,Twig,15399,1,114,173
2019,6,RAML,2609,2,226,246
2019,2,NASL,25758,1,106,167
2019,11,VCL,2174,4,222,202
2019,8,G-code,4596,3,192,272
2019,7,Common Lisp,28559,3,95,108
2019,12,GDScript,903,4,264,205
2019,8,Terra,3053,3,218,218
2019,4,Asymptote,171,2,355,398
2019,5,Chapel,78,2,392,296
2019,8,Jasmin,4319,3,201,256
2019,7,kvlang,396,3,288,341
2019,2,Bluespec,116,1,380,357
2019,7,Pep8,2285,3,208,293
2019,8,GAML,86,3,366,417
2019,4,Smali,326,2,342,333
2019,1,LSL,222,1,317,241
2019,11,REXX,176,4,394,403
2019,11,Beef,152,4,339,390
2019,11,WebIDL,1511,4,220,182
2019,1,Open Policy Agent,1081,1,257,348
2019,5,Factor,118,2,333,316
2019,11,Berry,51,4,402,415
2019,3,Web Ontology Language,167,1,358,249
2019,12,BlitzMax,99,4,404,401
2019,8,Lua,313770,3,22,41
2019,3,Haskell,30323,1,97,90
2019,5,Roff,328730,2,20,38
2019,12,SCSS,133142,4,31,76
2019,4,TypeScript,257584,2,24,44
2019,11,CoffeeScript,56047,4,50,39
2019,6,CoffeeScript,68627,2,50,39
2019,1,Sass,10237,1,151,218
2019,6,Scala,62628,2,59,29
2019,12,Emacs Lisp,114245,4,32,45
2019,2,ASP,22894,1,115,18
2019,6,Objective-C++,214432,2,25,32
2019,5,jq,4511,2,190,277
2019,1,VimL,15100,1,127,24
2019,4,VBScript,7377,2,154,231
2019,5,Vim Snippet,51186,2,68,162
2019,3,Jsonnet,14428,1,130,216
2019,1,Stata,1234,1,245,196
2019,4,Hack,115301,2,47,89
2019,6,Thrift,41691,2,81,90
2019,6,Visual Basic .NET,28414,2,103,175
2019,11,Gnuplot,16103,4,121,128
2019,4,Lex,198571,2,30,15
2019,3,Julia,16691,1,125,169
2019,11,Coq,4524,4,183,215
2019,8,Stylus,6751,3,162,225
2019,6,Fortran,63803,2,60,101
2019,1,AMPL,10471,1,143,109
2019,2,SRecode Template,4157,1,180,147
2019,4,PEG.js,1393,2,249,318
2019,3,HLSL,28619,1,94,111
2019,9,Apex,10010,3,138,190
2019,11,AngelScript,2596,4,213,200
2019,3,Bicep,2757,1,203,297
2019,2,E,1141,1,248,178
2019,5,CodeQL,8629,2,158,244
2019,1,EQ,352,1,350,419
2019,10,J,2133,4,223,122
2019,7,Perl6,13386,3,139,62
2019,5,KakouneScript,145,2,348,397
2019,7,P4,323,3,326,331
2019,1,Factor,297,1,333,310
2019,2,Ren'Py,29,1,406,437
2019,12,SRecode Template,3710,4,180,149
2019,9,Limbo,1385,3,237,250
2019,11,Clean,575,4,296,307
2019,11,Harbour,65,4,377,348
2019,11,ATS,83,4,418,292
2019,12,Closure Templates,845,4,273,334
2019,10,Oz,68,4,345,283
2019,3,Latte,150,1,340,408
2019,10,Propeller Spin,767,4,281,289
2019,11,XC,1651,4,227,186
2019,4,BASIC,1586,2,239,321
2019,12,GAML,6,4,366,433
2019,9,APL,71,3,378,346
2019,6,Beef,188,2,339,385
2019,7,IGOR Pro,83,3,410,371
2019,6,Inform 7,1772,2,244,329
2019,5,Nit,49,2,390,323
2019,6,HolyC,7,2,429,448
2019,1,Shen,42,1,393,414
2019,1,DenizenScript,9,1,437,457
2019,1,Opa,16,1,409,349
2019,3,ShellSession,13,1,412,401
2019,4,PHP,475677,2,18,25
2019,9,ASP.NET,7414,3,167,242
2019,1,Vim script,146632,1,39,60
2019,1,PLpgSQL,79928,1,53,56
2019,11,Kotlin,53327,4,65,88
2019,3,QMake,68224,1,61,67
2019,8,ASL,2311,3,232,300
2019,4,ASL,2281,2,232,308
2019,12,Starlark,81918,4,43,119
2019,5,Starlark,108858,2,43,123
2019,1,Raku,23328,1,111,168
2019,3,Rust,68802,1,62,88
2019,12,XSLT,147063,4,28,23
2019,12,XProc,574,4,305,250
2019,12,Vue,46696,4,64,112
2019,6,Lean,426,2,301,240
2019,11,F#,33169,4,78,106
2019,2,Mako,28948,1,99,58
2019,9,AspectJ,4657,3,194,111
2019,11,SystemVerilog,6831,4,152,164
2019,8,Slash,6008,3,173,160
2019,2,CLIPS,2383,1,211,122
2019,5,Ragel,5405,2,172,213
2019,2,Max,4715,1,184,176
2019,9,Nearley,353,3,323,364
2019,6,API Blueprint,1035,2,261,267
2019,5,Common Workflow Language,1061,2,269,326
2019,2,Factor,167,1,333,310
2019,9,Asymptote,57,3,355,399
2019,12,AutoIt,2892,4,204,233
2019,7,TLA,6321,3,161,215
2019,11,MLIR,33773,4,79,178
2019,4,RPC,6417,2,182,228
2019,8,Genero Forms,4,3,451,464
2019,1,Classic ASP,769,1,293,343
2019,3,SQF,854,1,298,268
2019,3,Csound Score,799,1,307,316
2019,2,Earthly,258,1,344,358
2019,12,Modula-3,114,4,376,422
2019,8,Modula-3,143,3,376,411
2019,5,ZAP,33,2,420,420
2019,5,CUE,295,2,308,379
2019,12,HolyC,1,4,429,445
2019,9,HTML,1298975,3,3,11
2019,1,PHP,485741,1,18,25
2019,7,ActionScript,13831,3,133,72
2019,7,TSQL,147520,3,35,85
2019,9,Objective-C,447490,3,13,7
2019,12,AutoHotkey,1787,4,240,231
